Artist,Track,Album,Album_type,Genre,Views,Likes,Licensed,Stream,Most_playedon,Popularity_score,Views_Normalized,Likes_Normalized,Stream_Normalized
Coldplay,Yellow,Parachutes,album,Alternative Rock,"832,532,409","4,600,933",TRUE,"1,483,622,308",Spotify,"2,320,755,650",0.140906611,0.148188792,0.438096389
Coldplay,Viva La Vida,Viva La Vida or Death and All His Friends,album,Alternative Rock,"789,581,468","4,370,461",TRUE,"1,325,575,712",Spotify,"2,119,527,641",0.133637139,0.140765652,0.391427069
Coldplay,Sparks,Parachutes,album,Alternative Rock,"73,201,019","787,343",TRUE,"475,353,044",Spotify,"549,341,406",0.012389317,0.025359076,0.140366218
Coldplay,Something Just Like This,Memories...Do Not Open,album,Alternative Rock,"2,118,018,686","10,282,499",TRUE,"2,030,825,694",Youtube,"4,159,126,879",0.358475938,0.331183067,0.599679175
Coldplay,The Scientist,A Rush of Blood to the Head,album,Alternative Rock,"1,082,588,109","5,532,787",TRUE,"1,465,980,600",Spotify,"2,554,101,496",0.183228689,0.178202338,0.432886998
Coldplay,A Sky Full of Stars,Ghost Stories,album,Alternative Rock,"786,404,613","3,741,300",TRUE,"1,021,782,403",Spotify,"1,811,928,316",0.133099454,0.120501369,0.301720443
Coldplay,Paradise,Mylo Xyloto,album,Alternative Rock,"1,665,814,269","8,497,224",TRUE,"927,288,329",Youtube,"2,601,599,822",0.281940068,0.273682176,0.273817444
Coldplay,Hymn for the Weekend,A Head Full of Dreams,album,Alternative Rock,"1,828,242,112","13,515,772",TRUE,"1,049,654,852",Youtube,"2,891,412,736",0.309431078,0.435321688,0.309950853
Coldplay,My Universe,Music Of The Spheres,album,Alternative Rock,"254,655,970","8,867,547",TRUE,"883,224,238",Spotify,"1,146,747,755",0.043100676,0.285609696,0.260805831
Coldplay,Fix You,X&Y,album,Alternative Rock,"566,239,229","2,962,029",TRUE,"1,115,171,056",Spotify,"1,684,372,314",0.09583633,0.09540228,0.329297025
Eminem,Mockingbird,Encore (Deluxe Version),album,Hip-Hop,"719,661,717","5,550,929",TRUE,"908,006,704",Spotify,"1,633,219,350",0.121803179,0.178786664,0.268123805
Eminem,Without Me,The Eminem Show,album,Hip-Hop,"1,590,485,349","11,469,490",TRUE,"1,457,351,902",Youtube,"3,059,306,741",0.269190603,0.369414174,0.430339044
Eminem,The Real Slim Shady,The Marshall Mathers LP,album,Hip-Hop,"777,507,160","6,489,755",TRUE,"1,232,567,233",Spotify,"2,016,564,148",0.131593555,0.209024768,0.363962749
Eminem,Superman,The Eminem Show,album,Hip-Hop,"139,257,221","950,561",TRUE,"466,021,760",Spotify,"606,229,542",0.023569369,0.03061607,0.137610798
Eminem,Till I Collapse,The Eminem Show,album,Hip-Hop,"1,931,315","18,992",FALSE,"1,548,871,694",Spotify,"1,550,822,001",0.000326876,0.000611702,0.457363772
Eminem,Stan,The Marshall Mathers LP,album,Hip-Hop,"623,027,280","5,152,714",TRUE,"799,979,337",Spotify,"1,428,159,331",0.105447742,0.165960787,0.236224581
Eminem,Love The Way You Lie,Recovery,album,Hip-Hop,"2,539,156,924","12,696,568",TRUE,"1,115,478,746",Youtube,"3,667,332,238",0.429753838,0.40893642,0.329387882
Eminem,Godzilla (feat. Juice WRLD),Music To Be Murdered By,album,Hip-Hop,"547,039,623","9,287,567",FALSE,"1,072,650,382",Spotify,"1,628,977,572",0.092586786,0.299137877,0.316741165
Eminem,Sing For The Moment,The Eminem Show,album,Hip-Hop,"454,015,875","2,471,743",TRUE,"357,737,050",Youtube,"814,224,668",0.07684246,0.079610942,0.105635584
Eminem,Not Afraid,Recovery,album,Hip-Hop,"1,727,241,246","11,425,215",TRUE,"789,922,926",Youtube,"2,528,589,387",0.292336621,0.367988146,0.23325504
Maroon 5,Memories,JORDI (Deluxe),album,Pop Rock,"901,829,354","9,050,321",TRUE,"1,651,772,677",Spotify,"2,562,652,352",0.152635161,0.291496558,0.487749234
Maroon 5,Payphone,Overexposed (Deluxe),album,Pop Rock,"814,693,726","5,409,564",TRUE,"1,302,191,678",Spotify,"2,122,294,968",0.137887404,0.17423352,0.384522037
Maroon 5,Maps,V,album,Pop Rock,"486,018,762","2,240,073",TRUE,"1,151,909,237",Spotify,"1,640,168,072",0.082258968,0.072149216,0.340145382
Maroon 5,Sugar,V,album,Pop Rock,"3,817,733,132","15,340,646",TRUE,"1,502,780,803",Youtube,"5,335,854,581",0.646153631,0.494098,0.443753669
Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),JORDI (Deluxe),album,Pop Rock,"146,805,833","1,486,916",TRUE,"562,537,258",Spotify,"710,830,007",0.024846976,0.047891218,0.166110701
Maroon 5,Animals,V,album,Pop Rock,"850,256,052","5,943,212",TRUE,"1,034,482,506",Spotify,"1,890,681,770",0.143906349,0.19142148,0.305470636
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Hands All Over,album,Pop Rock,26,0,FALSE,"1,004,576,500",Spotify,"1,004,576,526",4.40052E-09,0,0.296639741
Maroon 5,This Love,Songs About Jane: 10th Anniversary Edition,album,Pop Rock,"272,204,297","1,621,599",TRUE,"758,864,691",Spotify,"1,032,690,587",0.046070741,0.052229145,0.224083905
Maroon 5,She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,album,Pop Rock,"4,622,809","54,523",TRUE,"1,119,814,516",Spotify,"1,124,491,848",0.000782413,0.0017561,0.330668185
Maroon 5,One More Night,Overexposed (Deluxe),album,Pop Rock,"1,017,088,339","4,363,461",TRUE,"633,577,750",Youtube,"1,655,029,550",0.172142814,0.140540193,0.187088131
Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Black Panther: Wakanda Forever - Music From and Inspired By,album,Pop,"78,457,959","2,057,945",TRUE,"174,344,273",Spotify,"254,860,177",0.013279057,0.066283161,0.051481833
Rihanna,Love On The Brain,ANTI (Deluxe),album,Pop,"342,051,359",0,FALSE,"1,036,635,597",Spotify,"1,378,686,956",0.057892398,0,0.306106419
Rihanna,Umbrella,Good Girl Gone Bad,album,Pop,"872,331,461","4,832,737",TRUE,"1,043,394,226",Spotify,"1,920,558,424",0.147642625,0.155654833,0.308102163
Rihanna,Needed Me,ANTI (Deluxe),album,Pop,"311,367,309","3,054,195",TRUE,"1,150,692,722",Spotify,"1,465,114,226",0.052699105,0.098370801,0.339786159
Rihanna,This Is What You Came For,This Is What You Came For,single,Pop,"2,626,029,906","10,603,656",TRUE,"1,389,243,583",Youtube,"4,025,877,145",0.444457143,0.341527027,0.41022745
Rihanna,Don't Stop The Music,Good Girl Gone Bad,album,Pop,"635,252,497","2,204,816",TRUE,"651,428,830",Spotify,"1,288,886,143",0.107516868,0.071013644,0.192359347
Rihanna,Only Girl (In The World),Loud (Japan Version),album,Pop,"885,996,970","3,015,922",TRUE,"648,916,568",Youtube,"1,537,929,460",0.149955521,0.097138088,0.191617505
Rihanna,Pon de Replay,Music Of The Sun,album,Pop,"195,174,056","1,284,251",TRUE,"526,013,169",Spotify,"722,471,476",0.033033326,0.041363698,0.155325563
Rihanna,Stay,Unapologetic (Edited Version),album,Pop,"1,063,298,927","4,683,978",TRUE,"933,966,110",Youtube,"2,001,949,015",0.179963984,0.15086354,0.275789315
Rihanna,We Found Love,Talk That Talk,album,Pop,"1,057,066,266","4,538,290",TRUE,"1,018,031,880",Youtube,"2,079,636,436",0.178909102,0.146171159,0.300612958
Ed Sheeran,Perfect,÷ (Deluxe),album,Pop,"3,361,086,287","19,033,010",TRUE,"2,312,689,776",Youtube,"5,692,809,073",0.568865878,0.613023218,0.682910356
Ed Sheeran,Bad Habits,0,album,Pop,"476,163,563","4,193,306",TRUE,"1,401,517,917",Spotify,"1,881,874,786",0.08059097,0.135059769,0.413851918
Ed Sheeran,Shivers,0,album,Pop,"259,267,738","2,182,153",TRUE,"1,104,261,508",Spotify,"1,365,711,399",0.043881221,0.070283705,0.326075563
Ed Sheeran,Shape of You,÷ (Deluxe),album,Pop,"5,908,398,479","31,047,780",TRUE,"3,362,005,201",Youtube,"9,301,451,460",1,1,0.99276098
Ed Sheeran,Photograph,x (Wembley Edition),album,Pop,"1,265,617,910","6,645,829",TRUE,"2,067,689,483",Spotify,"3,339,953,222",0.214206593,0.214051665,0.610564623
Ed Sheeran,Celestial,Celestial,single,Pop,"24,283,273","561,172",TRUE,"92,498,982",Spotify,"117,343,427",0.004109959,0.018074465,0.027313872
Ed Sheeran,Thinking out Loud,x (Wembley Edition),album,Pop,"3,547,155,867","14,343,730",TRUE,"2,154,334,378",Youtube,"5,715,833,975",0.600358266,0.461988909,0.636149851
Ed Sheeran,Bam Bam (feat. Ed Sheeran),Familia,album,Pop,"140,993,773","1,834,062",TRUE,"619,247,782",Spotify,"762,075,617",0.023863281,0.059072243,0.182856658
Ed Sheeran,For My Hand (feat. Ed Sheeran),"Love, Damini",album,Pop,"80,086,629","689,733",TRUE,"119,730,400",Spotify,"200,506,762",0.01355471,0.022215212,0.035354993
Ed Sheeran,Happier,÷ (Deluxe),album,Pop,"397,154,250","3,012,544",TRUE,"1,160,906,130",Spotify,"1,561,072,924",0.067218596,0.097029288,0.34280206
Taylor Swift,Anti-Hero,Midnights,album,Pop,"101,169,702","2,808,718",TRUE,"530,534,722",Spotify,"634,513,142",0.017123033,0.090464375,0.156660725
Taylor Swift,Lavender Haze,Midnights,album,Pop,"14,004,124","1,082,514",TRUE,"263,032,419",Spotify,"278,119,057",0.002370206,0.034866068,0.07767041
Taylor Swift,Don’t Blame Me,reputation,album,Pop,"229,100","4,707",FALSE,"464,198,683",Spotify,"464,432,490",3.87753E-05,0.000151605,0.137072465
Taylor Swift,Midnight Rain,Midnights,album,Pop,"21,346,495","307,045",TRUE,"252,321,626",Spotify,"273,975,166",0.003612907,0.009889435,0.074507637
Taylor Swift,Blank Space,1989,album,Pop,"3,096,802,224","14,114,951",TRUE,"1,068,961,957",Youtube,"4,179,879,132",0.524135641,0.454620298,0.315652016
Taylor Swift,cardigan,folklore,album,Pop,"116,554,651","2,503,027",TRUE,"563,359,986",Spotify,"682,417,664",0.019726945,0.08061855,0.166353643
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),Midnights,album,Pop,"653,845","13,249",FALSE,"213,946,441",Spotify,"214,613,535",0.000110664,0.000426729,0.063175892
Taylor Swift,Lover,Lover,album,Pop,"212,206,142","3,066,281",TRUE,"703,277,114",Spotify,"918,549,537",0.035916017,0.098760072,0.207669541
Taylor Swift,"You're On Your Own, Kid",Midnights,album,Pop,"13,770,377","202,527",TRUE,"206,182,675",Spotify,"220,155,579",0.002330645,0.006523075,0.060883343
Taylor Swift,Bejeweled,Midnights,album,Pop,"43,850,467","1,637,971",TRUE,"191,306,722",Spotify,"236,795,160",0.007421718,0.052756461,0.056490647
Katy Perry,Dark Horse,PRISM,album,Pop,"3,442,526,730","16,342,399",TRUE,"1,067,826,820",Youtube,"4,526,695,949",0.582649722,0.526362883,0.315316824
Katy Perry,Unconditionally,PRISM,album,Pop,"652,271,151","3,433,059",TRUE,"456,680,831",Youtube,"1,112,385,041",0.110397285,0.110573413,0.134852531
Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),single,Pop,"29,668,486","582,383",TRUE,"179,992,904",Spotify,"210,243,773",0.005021409,0.018757637,0.053149808
Katy Perry,Roar,PRISM,album,Pop,"3,725,748,519","15,864,499",TRUE,"884,721,001",Youtube,"4,626,334,019",0.63058518,0.510970478,0.261247808
Katy Perry,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,Pop,"673,497,801","4,097,989",TRUE,"981,287,133",Spotify,"1,658,882,923",0.113989908,0.131989759,0.289762662
Katy Perry,The One That Got Away,Teenage Dream,album,Pop,"953,056,719","4,500,259",TRUE,"600,106,818",Youtube,"1,557,663,796",0.161305424,0.144946241,0.177204554
Katy Perry,Harleys In Hawaii,Smile,album,Pop,"108,154,748","1,966,195",TRUE,"333,871,953",Spotify,"443,992,896",0.018305256,0.063328038,0.098588499
Katy Perry,Last Friday Night (T.G.I.F.),Teenage Dream,album,Pop,"1,454,602,433","6,701,586",TRUE,"755,406,330",Youtube,"2,216,710,349",0.246192338,0.21584751,0.223062691
Katy Perry,Firework,Teenage Dream,album,Pop,"1,406,704,456","6,231,519",TRUE,"777,626,685",Youtube,"2,190,562,660",0.238085576,0.200707394,0.229624103
Katy Perry,California Gurls,Teenage Dream,album,Pop,"674,401,032","3,347,202",TRUE,"569,808,223",Youtube,"1,247,556,457",0.114142781,0.107808094,0.168257732
Sam Smith,Unholy (feat. Kim Petras),Gloria,album,Pop,"120,035,045","2,313,581",TRUE,"771,282,498",Spotify,"893,631,124",0.020316004,0.074516793,0.227750739
Sam Smith,I'm Not The Only One,In The Lonely Hour,album,Pop,"1,509,259,073","6,256,519",TRUE,"1,446,878,711",Youtube,"2,962,394,303",0.255443007,0.201512604,0.427246432
Sam Smith,Stay With Me,In The Lonely Hour,album,Pop,"1,163,047,373","5,390,380",TRUE,"1,682,210,631",Spotify,"2,850,648,384",0.196846468,0.173615634,0.496737207
Sam Smith,Too Good At Goodbyes,The Thrill Of It All (Special Edition),album,Pop,"1,396,618,983","6,834,635",TRUE,"1,646,495,621",Spotify,"3,049,949,239",0.236378604,0.220132808,0.486190981
Sam Smith,Like I Can,In The Lonely Hour,album,Pop,"139,179,202","831,927",TRUE,"645,144,638",Spotify,"785,155,767",0.023556164,0.026795056,0.190503698
Sam Smith,Gimme (feat. Koffee & Jessie Reyez),Gloria,album,Pop,"2,600,969","63,098",TRUE,"13,385,723",Spotify,"16,049,790",0.000440216,0.002032287,0.003952648
Sam Smith,I'm Not Here To Make Friends,Gloria,album,Pop,"4,847,763","157,076",TRUE,"7,259,295",Spotify,"12,264,134",0.000820487,0.00505917,0.002143585
Sam Smith,Fire On Fire,Love Goes,album,Pop,"275,040,863","2,626,287",TRUE,"531,694,147",Spotify,"809,361,297",0.046550832,0.08458856,0.157003089
Sam Smith,Have Yourself A Merry Little Christmas,Have Yourself A Merry Little Christmas,single,Pop,"28,456,794","202,683",TRUE,"281,631,616",Spotify,"310,291,093",0.00481633,0.0065281,0.083162536
Sam Smith,Promises (with Sam Smith),Promises (with Sam Smith),single,Pop,"216,485,413","1,320,684",TRUE,"926,352,296",Spotify,"1,144,158,393",0.036640286,0.042537148,0.273541044
Lady Gaga,Bloody Mary,Born This Way (Special Edition),album,Pop,"28,215,882","349,470",FALSE,"208,978,461",Spotify,"237,543,813",0.004775555,0.011255877,0.061708906
Lady Gaga,Shallow,A Star Is Born Soundtrack,album,Pop,"1,410,151,988","7,651,912",TRUE,"2,004,338,878",Spotify,"3,422,142,778",0.238669073,0.246456011,0.591857927
Lady Gaga,Bad Romance,The Fame Monster (Deluxe Edition),album,Pop,"1,651,059,028","8,283,806",TRUE,"879,720,666",Youtube,"2,539,063,500",0.279442735,0.266808319,0.259771267
Lady Gaga,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),album,Pop,"428,487,364","2,429,751",TRUE,"903,516,947",Spotify,"1,334,434,062",0.072521744,0.078258446,0.266798032
Lady Gaga,Just Dance,The Fame,album,Pop,"398,621,640","1,733,062",TRUE,"701,036,282",Spotify,"1,101,390,984",0.067466953,0.055819192,0.207007849
Lady Gaga,Poker Face,The Fame,album,Pop,"1,095,354,937","6,103,722",TRUE,"852,750,053",Youtube,"1,954,208,712",0.185389483,0.196591254,0.251807159
Lady Gaga,Judas,Born This Way,album,Pop,"439,580,527","2,488,793",TRUE,"278,948,888",Youtube,"721,018,208",0.074399269,0.080160095,0.082370358
Lady Gaga,Applause,ARTPOP,album,Pop,"414,170,299","2,515,961",TRUE,"384,423,735",Youtube,"801,109,995",0.070098572,0.081035134,0.113515852
Lady Gaga,Hold My Hand,Top Gun: Maverick (Music From The Motion Picture),album,Pop,"146,295,690","1,321,636",TRUE,"176,029,778",Spotify,"323,647,104",0.024760634,0.04256781,0.051979543
Lady Gaga,Million Reasons,Joanne (Deluxe),album,Pop,"306,744,336","2,230,653",TRUE,"683,487,486",Spotify,"992,462,475",0.051916664,0.071845813,0.201825894
Drake,Rich Flex,Her Loss,album,Hip-Hop,"3,927,054","54,758",FALSE,"311,694,937",Spotify,"315,676,749",0.000664656,0.001763669,0.092039885
Drake,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",album,Hip-Hop,"12,454,414","461,655",FALSE,"413,205,085",Spotify,"426,121,154",0.002107917,0.014869179,0.122014649
Drake,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,album,Hip-Hop,"91,997,342","533,458",TRUE,"394,495,536",Spotify,"487,026,336",0.015570606,0.01718184,0.116489937
Drake,Pussy & Millions (feat. Travis Scott),Her Loss,album,Hip-Hop,"1,166,342","3,790",FALSE,"119,787,835",Spotify,"120,957,967",0.000197404,0.00012207,0.035371953
Drake,One Dance,Views,album,Hip-Hop,"169,288,294","1,662,640",FALSE,"2,522,431,995",Spotify,"2,693,382,929",0.028652146,0.053551011,0.744844791
Drake,On BS,Her Loss,album,Hip-Hop,"213,124","3,427",FALSE,"100,595,022",Spotify,"100,811,573",3.60714E-05,0.000110378,0.029704538
Drake,God's Plan,Scorpion,album,Hip-Hop,"1,467,723,572","15,244,903",TRUE,"2,102,889,031",Spotify,"3,585,857,506",0.248413098,0.491014269,0.62095864
Drake,Major Distribution,Her Loss,album,Hip-Hop,"36,803",627,FALSE,"107,919,519",Spotify,"107,956,949",6.22893E-06,2.01947E-05,0.031867377
Drake,Spin Bout U,Her Loss,album,Hip-Hop,"1,112,065","8,576",FALSE,"87,618,118",Spotify,"88,738,759",0.000188218,0.000276219,0.02587261
Drake,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,album,Hip-Hop,"74,246,156","796,560",TRUE,"501,420,741",Spotify,"576,463,457",0.012566207,0.025655941,0.148063705
Ariana Grande,Santa Tell Me,Santa Tell Me,single,Pop,"273,587,108","3,068,395",TRUE,"826,416,078",Spotify,"1,103,071,581",0.046304783,0.098828161,0.244031043
Ariana Grande,7 rings,"thank u, next",album,Pop,"1,241,561,447","15,332,167",TRUE,"1,895,706,370",Spotify,"3,152,599,984",0.210135022,0.493824905,0.559780013
Ariana Grande,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),album,Pop,"253,187,553","3,384,673",TRUE,"1,025,392,875",Spotify,"1,281,965,101",0.042852146,0.109014976,0.302786574
Ariana Grande,positions,Positions,album,Pop,"480,074,066","8,112,778",TRUE,"1,144,347,767",Spotify,"1,632,534,611",0.081252825,0.261299777,0.337912568
Ariana Grande,One Last Time,My Everything (Deluxe),album,Pop,"355,997,948","3,375,236",TRUE,"1,090,948,668",Spotify,"1,450,321,852",0.060252867,0.108711025,0.322144436
Ariana Grande,"thank u, next","thank u, next",album,Pop,"749,903,471","13,374,550",TRUE,"1,634,130,431",Spotify,"2,397,408,452",0.126921614,0.43077315,0.482539684
Ariana Grande,Stuck with U (with Justin Bieber),Stuck with U,single,Pop,"209,132,864","4,787,585",TRUE,"903,479,196",Spotify,"1,117,399,645",0.035395863,0.154200558,0.266786884
Ariana Grande,34+35,Positions,album,Pop,"285,258,274","4,966,928",TRUE,"800,804,844",Spotify,"1,091,030,046",0.048280135,0.159976913,0.236468344
Ariana Grande,boyfriend (with Social House),boyfriend,single,Pop,"228,625,585","4,175,248",TRUE,"624,023,819",Spotify,"856,824,652",0.038695018,0.134478149,0.184266966
Ariana Grande,God is a woman,Sweetener,album,Pop,"380,917,647","5,264,740",TRUE,"912,161,840",Spotify,"1,298,344,227",0.064470541,0.169568968,0.269350768
Imagine Dragons,Bones,Mercury - Acts 1 & 2,album,Alternative Rock,"142,986,771","2,218,558",TRUE,"524,720,441",Spotify,"669,925,770",0.024200597,0.071456252,0.154943835
Imagine Dragons,Believer,Evolve,album,Alternative Rock,"2,369,714,846","20,483,444",TRUE,"2,369,272,335",Youtube,"4,759,470,625",0.401075664,0.659739408,0.699618527
Imagine Dragons,Thunder,Evolve,album,Alternative Rock,"1,936,849,342","11,935,830",TRUE,"1,900,080,651",Youtube,"3,848,865,823",0.327812917,0.384434249,0.561071687
Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,album,Alternative Rock,"296,318,565","5,229,644",TRUE,"1,044,984,022",Spotify,"1,346,532,231",0.050152096,0.168438581,0.308571611
Imagine Dragons,Demons,Night Visions,album,Alternative Rock,"1,044,202,331","7,650,933",TRUE,"1,643,098,973",Spotify,"2,694,952,237",0.176731873,0.246424479,0.48518799
Imagine Dragons,Natural,Origins (Deluxe),album,Alternative Rock,"537,581,730","5,067,694",TRUE,"972,016,370",Spotify,"1,514,665,794",0.090986031,0.163222427,0.287025113
Imagine Dragons,Whatever It Takes,Evolve,album,Alternative Rock,"857,708,036","5,305,762",TRUE,"968,589,615",Spotify,"1,831,603,413",0.145167602,0.170890221,0.286013233
Imagine Dragons,Bad Liar,Origins (Deluxe),album,Alternative Rock,"418,271,237","4,308,174",TRUE,"831,122,837",Spotify,"1,253,702,248",0.070792659,0.138759486,0.245420894
Imagine Dragons,Radioactive,Night Visions,album,Alternative Rock,"1,426,556,409","9,256,200",TRUE,"1,470,259,042",Spotify,"2,906,071,651",0.241445531,0.298127596,0.434150372
Imagine Dragons,Sharks,Mercury - Acts 1 & 2,album,Alternative Rock,"63,595,971","818,238",TRUE,"134,166,642",Spotify,"198,580,851",0.010763656,0.026354155,0.039617847
Bruno Mars,When I Was Your Man,Unorthodox Jukebox,album,Pop,"1,237,507,463","6,771,190",TRUE,"1,439,566,947",Spotify,"2,683,845,600",0.209448883,0.218089345,0.425087354
Bruno Mars,Locked out of Heaven,Unorthodox Jukebox,album,Pop,"953,668,445","6,108,022",TRUE,"1,291,353,645",Spotify,"2,251,130,112",0.161408959,0.19672975,0.381321692
Bruno Mars,That's What I Like,24K Magic,album,Pop,"2,102,232,829","12,567,365",TRUE,"1,562,466,168",Youtube,"3,677,266,362",0.355804172,0.404774995,0.461378062
Bruno Mars,Leave The Door Open,An Evening With Silk Sonic,album,Pop,"637,665,698","6,925,257",TRUE,"1,006,100,004",Spotify,"1,650,690,959",0.107925303,0.2230516,0.297089614
Bruno Mars,Just the Way You Are,Doo-Wops & Hooligans,album,Pop,"1,792,439,997","7,658,128",TRUE,"1,464,356,586",Youtube,"3,264,454,711",0.303371549,0.246656218,0.432407445
Bruno Mars,Talking to the Moon,Doo-Wops & Hooligans,album,Pop,"9,077,697","126,356",FALSE,"934,528,321",Spotify,"943,732,374",0.001536406,0.004069727,0.275955329
Bruno Mars,Treasure,Unorthodox Jukebox,album,Pop,"675,771,536","3,796,671",TRUE,"744,550,173",Spotify,"1,424,118,380",0.114374739,0.122284782,0.219856995
Bruno Mars,24K Magic,24K Magic,album,Pop,"1,560,261,356","7,995,643",TRUE,"1,188,857,393",Youtube,"2,757,114,392",0.264075174,0.257527044,0.351055742
Bruno Mars,Grenade,Doo-Wops & Hooligans,album,Pop,"1,120,763,133","5,445,873",TRUE,"935,028,274",Youtube,"2,061,237,280",0.189689835,0.175402976,0.27610296
Bruno Mars,Smokin Out The Window,An Evening With Silk Sonic,album,Pop,"151,531,073","2,221,641",TRUE,"331,055,439",Spotify,"484,808,153",0.025646725,0.071555551,0.097756816
Justin Bieber,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,album,Pop,"681,205,578","10,131,328",TRUE,"2,365,777,505",Spotify,"3,057,114,411",0.115294454,0.326314088,0.698586544
Justin Bieber,Ghost,Justice,album,Pop,"224,579,722","2,888,687",TRUE,"941,372,658",Spotify,"1,168,841,067",0.038010253,0.09304005,0.277976382
Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),Justice,album,Pop,"618,919,778","7,638,701",TRUE,"1,335,838,557",Spotify,"1,962,397,036",0.104752545,0.246030505,0.394457568
Justin Bieber,Love Yourself,Purpose (Deluxe),album,Pop,"273,175","5,121",FALSE,"1,975,866,785",Spotify,"1,976,145,081",4.6235E-05,0.000164939,0.58345045
Justin Bieber,Mistletoe,Under The Mistletoe (Deluxe Edition),album,Pop,"474,786,201","3,332,011",TRUE,"622,252,277",Spotify,"1,100,370,489",0.08035785,0.107318816,0.18374385
Justin Bieber,Sorry,Purpose (Deluxe),album,Pop,"3,627,305,503","15,789,307",TRUE,"1,740,759,086",Youtube,"5,383,853,896",0.61392364,0.508548663,0.514025884
Justin Bieber,Stuck with U (with Justin Bieber),Stuck with U,single,Pop,"209,132,864","4,787,587",TRUE,"903,479,196",Spotify,"1,117,399,647",0.035395863,0.154200622,0.266786884
Justin Bieber,Baby,My World 2.0,album,Pop,"2,905,792,670","23,212,268",TRUE,"625,188,054",Youtube,"3,554,192,992",0.491807159,0.747630523,0.184610751
Justin Bieber,What Do You Mean?,Purpose (Deluxe),album,Pop,"2,218,679,460","10,318,664",TRUE,"1,377,607,834",Youtube,"3,606,605,958",0.375512834,0.332347884,0.406791549
Justin Bieber,Off My Face,Justice,album,Pop,"30,385,285","480,674",FALSE,"209,625,470",Spotify,"240,491,429",0.005142728,0.015481751,0.06189996
The Weeknd,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,album,R&B,"5,581,883","77,540",FALSE,"279,832,635",Spotify,"285,492,058",0.000944737,0.002497441,0.082631318
The Weeknd,Starboy,Starboy,album,R&B,"2,168,809,930","10,528,200",TRUE,"2,180,812,000",Spotify,"4,360,150,130",0.367072386,0.339096708,0.643968385
The Weeknd,Blinding Lights,After Hours,album,R&B,"674,164,500","8,817,927",TRUE,"3,386,520,288",Spotify,"4,069,502,715",0.114102748,0.284011514,1
The Weeknd,I Was Never There,"My Dear Melancholy,",album,R&B,"118,491,461","1,354,692",FALSE,"495,979,508",Spotify,"615,825,661",0.020054751,0.043632492,0.146456972
The Weeknd,Die For You,Starboy,album,R&B,"57,996,459","1,261,212",TRUE,"1,198,565,512",Spotify,"1,257,823,183",0.009815936,0.040621648,0.353922437
The Weeknd,Call Out My Name,"My Dear Melancholy,",album,R&B,"838,360,134","5,977,866",TRUE,"1,252,112,924",Spotify,"2,096,450,924",0.141892957,0.192537631,0.369734364
The Weeknd,Save Your Tears,After Hours,album,R&B,"1,060,159,754","7,481,108",TRUE,"1,368,121,562",Spotify,"2,435,762,424",0.179432677,0.240954683,0.403990363
The Weeknd,The Hills,Beauty Behind The Madness,album,R&B,"1,933,920,747","11,780,694",TRUE,"1,762,745,054",Youtube,"3,708,446,495",0.327317251,0.379437564,0.520518085
The Weeknd,After Hours,After Hours,album,R&B,"2,024,476","20,273",FALSE,"539,593,993",Spotify,"541,638,742",0.000342644,0.000652961,0.159335822
The Weeknd,Lost in the Fire (feat. The Weeknd),Hyperion,album,R&B,"186,523,810","1,757,368",TRUE,"567,689,900",Spotify,"755,971,078",0.031569267,0.05660205,0.167632216
Shawn Mendes,There's Nothing Holdin' Me Back,Illuminate (Deluxe),album,Pop,"1,168,946,145","8,771,309",TRUE,"1,546,722,489",Spotify,"2,724,439,943",0.197844839,0.282510022,0.456729137
Shawn Mendes,Treat You Better,Illuminate,album,Pop,"2,315,953,928","11,040,774",TRUE,"1,697,308,263",Youtube,"4,024,302,965",0.391976597,0.355605908,0.501195362
Shawn Mendes,Mercy,Illuminate (Deluxe),album,Pop,"392,802,028","3,756,020",TRUE,"1,112,788,942",Spotify,"1,509,346,990",0.06648198,0.120975477,0.328593614
Shawn Mendes,Señorita,Shawn Mendes (Deluxe),album,Pop,"1,487,649,395","19,846,114",TRUE,"2,336,219,850",Spotify,"3,843,715,359",0.251785556,0.639212015,0.689858513
